Row	p_EC	sensitivity	precision	relation	genus	species
Root11	0.608029627135763	0.376916868442292	0.240597630087584	0.9119	0	0
Root112D2	0.86861375305109	0.472962066182405	0.257243195785777	0.8781	0	0
Root1203	0.430687652554499	0.284907183212268	0.286061588330632	0.9682	0	0
Root1204	0.289537917683697	0.220338983050847	0.222312703583062	0.97	0	0
Root1212	0.564598939483208	0.360774818401937	0.256454388984509	0.9682	0	0
Root1217	0.441545324467637	0.288942695722357	0.235526315789474	0.8722	0	0
Root122	0.293157141654743	0.213882163034705	0.297418630751964	0.879	0	0
Root1220	0.296776365625789	0.217110573042776	0.239964317573595	0.9682	0	0
Root1221	0.112195943102432	0.107344632768362	0.241818181818182	0.8681	0	0
Root1237	0.354683949162528	0.246973365617433	0.219827586206897	0.8723	0	0
Root1238	0.18096119855231	0.136400322841001	0.245997088791849	0.8681	0	0
Root123D2	0.647841090817271	0.384180790960452	0.256465517241379	0.9768	0	0
Root1240	0.550122043599024	0.356739305891848	0.252139189960068	0.97	0	0
Root1252	0.329349381365205	0.235673930589185	0.248934356351236	0.9682	0	0
Root1257	0.347445501220436	0.247780468119451	0.231000752445448	0.8809	0	0
Root127	0.506691355946469	0.332526230831316	0.254792826221398	0.9682	0	0
Root1272	0.267822573857419	0.201775625504439	0.300120048019208	0.8723	0	0
Root1277	0.492214460062284	0.320419693301049	0.244759556103576	0.9542	0	0
Root1279	0.351064725191482	0.216303470540759	0.225969645868465	0.9553	0	0
Root1280	0.289537917683697	0.20500403551251	0.225978647686833	0.899	0	0
Root1290	0.799848497601212	0.470540758676352	0.254807692307692	0.9542	0	0
Root1293	0.832421513340628	0.454398708635997	0.264319248826291	0.8855	0	0
Root1294	0.39087618887299	0.267958030669895	0.22849277357192	0.922	0	0
Root1295	0.423449204612406	0.295399515738499	0.245144005358339	0.8832	0	0
Root1298	0.28591869371265	0.208232445520581	0.3	0.9682	0	0
Root1304	0.383637740930898	0.278450363196126	0.259009009009009	0.8862	0	0
Root131	0.745560138035519	0.439870863599677	0.238512035010941	0.9119	0	0
Root1310	0.517549027859608	0.344632768361582	0.238148354712772	0.8829	0	0
Root1312	0.191818870465449	0.163034705407587	0.245443499392467	0.9682	0	0
Root1319	0.358303173133575	0.261501210653753	0.258992805755396	0.8832	0	0
Root133	0.199057318407541	0.145278450363196	0.296540362438221	0.8855	0	0
Root1334	0.5247874758017	0.343825665859564	0.249706916764361	0.97	0	0
Root135	0.582695059338439	0.354317998385795	0.220381526104418	0.8699	0	0
Root136	0.712987122296103	0.411622276029056	0.23943661971831	0.8708	0	0
Root137	0.615268075077855	0.360774818401937	0.226558540293969	0.865	0	0
Root140	0.405353084757175	0.292978208232446	0.219467956469166	0.8778	0	0
Root142	0.213534214291726	0.176755447941889	0.220766129032258	0.9682	0	0
Root1423	0.275061021799512	0.204196933010492	0.336436170212766	0.9553	0	0
Root1433D1	0.369160845046713	0.249394673123487	0.28014505893019	0.8736	0	0
Root1444	0.445164548438684	0.29136400322841	0.235485975212003	0.8725	0	0
Root1455	0.318491709452066	0.240516545601291	0.244864420706656	0.9473	0	0
Root1462	0.962713576298291	0.521388216303471	0.264428980761359	0.9786	0	0
Root1464	0.702129450382964	0.410815173527038	0.272192513368984	0.8772	0	0
Root147	0.850517633195859	0.478611783696529	0.228957528957529	0.9252	0	0
Root1471	1.26310916589513	0.634382566585956	0.259063941990771	0.9613	0	0
Root1472	0.304014813567881	0.218724778046812	0.228691983122363	0.9473	0	0
Root1480D1	0.235249558118003	0.171912832929782	0.287061994609164	0.8855	0	0
Root1485	0.361922397104621	0.249394673123487	0.246805111821086	0.8855	0	0
Root149	0.437926100496591	0.277643260694108	0.25614296351452	0.9682	0	0
Root1497	0.546502819627977	0.337368845843422	0.234042553191489	0.9313	0	0
Root151	0.488595236091238	0.321226795803067	0.258777633289987	0.8778	0	0
Root154	0.65869876273041	0.420500403551251	0.241203703703704	0.9313	0	0
Root157	0.256964901944281	0.196933010492333	0.210708117443869	0.9558	0	0
Root166	0.387256964901944	0.268765133171913	0.240606936416185	0.8736	0	0
Root16D2	0.253345677973235	0.207425343018563	0.261710794297352	0.8681	0	0
Root170	0.408972308728221	0.277643260694108	0.27172195892575	0.8866	0	0
Root172	0.492214460062284	0.304277643260694	0.227245328511151	0.9613	0	0
Root179	0.228011110175911	0.163034705407587	0.225698324022346	0.8986	0	0
Root180	0.484976012120192	0.313962873284907	0.251617076326003	0.8736	0	0
Root181	0.452402996380776	0.303470540758676	0.241490044958253	0.8781	0	0
Root186	0.369160845046713	0.2590799031477	0.269295302013423	0.8183	0	0
Root187	0.224391886204865	0.188861985472155	0.283980582524272	0.8795	0	0
Root189	0.0977190472182476	0.102502017756255	0.20450885668277	0.8866	0	0
Root190	0.289537917683697	0.188054882970137	0.247083775185578	0.875	0	0
Root198D2	0.206295766349634	0.163034705407587	0.291907514450867	0.8855	0	0
Root209	0.347445501220436	0.239709443099274	0.299093655589124	0.8739	0	0
Root214	0.65869876273041	0.420500403551251	0.241539174779787	0.9313	0	0
Root217	0.437926100496591	0.287328490718321	0.305317324185249	0.8739	0	0
Root219	0.242488006060096	0.17998385794996	0.243184296619411	0.8739	0	0
Root22	0.372780069017759	0.252623083131558	0.327405857740586	0.8701	0	0
Root224	0.347445501220436	0.247780468119451	0.231000752445448	0.8809	0	0
Root227	0.318491709452066	0.236481033091203	0.22608024691358	0.8819	0	0
Root231	0.34382627724939	0.246973365617433	0.248578391551584	0.9682	0	0
Root236	1.09300563925595	0.564164648910412	0.257838436001475	0.8764	0	0
Root239	0.34382627724939	0.25181598062954	0.226086956521739	0.9252	0	0
Root240	0.228011110175911	0.184826472962066	0.267523364485981	0.8711	0	0
Root241	0.854136857166905	0.464891041162228	0.262056414922657	0.9213	0	0
Root258	0.300395589596835	0.217110573042776	0.278756476683938	0.9682	0	0
Root264	0.242488006060096	0.1727199354318	0.268844221105528	0.8829	0	0
Root265	0.217153438262772	0.183212267958031	0.253914988814318	0.8811	0	0
Root267	0.351064725191482	0.240516545601291	0.246484698097601	0.8739	0	0
Root268	0.564598939483208	0.360774818401937	0.256454388984509	0.9682	0	0
Root274	0.550122043599024	0.356739305891848	0.252139189960068	0.97	0	0
Root275	0.539264371685885	0.33091202582728	0.232690124858116	0.8739	0	0
Root278	0.289537917683697	0.204196933010492	0.222907488986784	0.9682	0	0
Root280D1	0.351064725191482	0.251008878127522	0.232089552238806	0.8736	0	0
Root29	0.249726454002188	0.213075060532688	0.257560975609756	0.8681	0	0
Root31	0.130292062957663	0.126715092816788	0.244929797191888	0.9682	0	0
Root318D1	0.322110933423112	0.229217110573043	0.323831242873432	0.8739	0	0
Root322	0.408972308728221	0.270379338175948	0.271915584415584	0.8736	0	0
Root329	0.271441797828466	0.214689265536723	0.344113842173351	0.9131	0	0
Root332	0.622506523019948	0.391444713478612	0.284958871915394	0.8903	0	0
Root335	0.18096119855231	0.129136400322841	0.200250312891114	0.8855	0	0
Root336D2	0.300395589596835	0.228410008071025	0.243127147766323	0.8855	0	0
Root342	0.62974497096204	0.387409200968523	0.225140712945591	0.9514	0	0
Root343	0.441545324467637	0.301049233252623	0.216860465116279	0.9514	0	0
Root344	1.08938641528491	0.563357546408394	0.257754800590842	0.8764	0	0
Root351	0.405353084757175	0.280064568200161	0.248211731044349	0.8855	0	0
Root369	0.170103526639172	0.137207425343019	0.197674418604651	0.8861	0	0
Root381	0.325730157394159	0.230831315577078	0.314977973568282	0.9722	0	0
Root4	0.466879892264961	0.300242130750605	0.276991809381981	0.8799	0	0
Root401	0.144768958841848	0.137207425343019	0.246734397677794	0.9131	0	0
Root402	0.423449204612406	0.267150928167877	0.237106017191977	0.8739	0	0
