Row	p_EC	sensitivity	precision	relation	genus	species
Leaf41	0.555697600991332	0.682763744427935	0.278822815533981	0.8561	0	0
Leaf412	0.537174347624954	0.673105497771174	0.253497481813095	0.8973	0	0
Leaf414	0.495497027550604	0.603268945022288	0.279325765393877	0.9064	0	0
Leaf415	0.534087138730558	0.668647845468053	0.282929896259038	0.8945	0	0
Leaf416	0.493953423103406	0.603268945022288	0.278559176672384	0.9064	0	0
Leaf42	0.541805160966549	0.670876671619614	0.265979381443299	0.9058	0	0
Leaf420	0.547979578755341	0.682763744427935	0.267151162790698	0.9186	0	0
Leaf427	0.611267361090465	0.74665676077266	0.257099002302379	0.9278	0	0
Leaf434	0.680729561214381	0.778603268945022	0.243381328379006	0.9295	0	0
Leaf436	0.583482481040898	0.701337295690936	0.28693009118541	0.89	0	0
Leaf44	0.53254353428336	0.670133729569094	0.289845758354756	0.8945	0	0
Leaf443	0.608180152196069	0.734026745913819	0.264950388844194	0.9357	0	0
Leaf446	0.605092943301672	0.728083209509658	0.260707635009311	0.893	0	0
Leaf453	0.646770263376022	0.780089153046062	0.240109764463755	0.9396	0	0
Leaf454	0.602005734407276	0.737741456166419	0.254811393379523	0.9314	0	0
Leaf456	0.603549338854474	0.732540861812779	0.253275109170306	0.9252	0	0
Leaf459	0.493953423103406	0.603268945022288	0.278941944349021	0.9064	0	0
Leaf460	0.611267361090465	0.74665676077266	0.257164790174002	0.9278	0	0
Leaf465	0.622072592220852	0.742199108469539	0.262825572217837	0.9304	0	0
Leaf466	0.597374921065682	0.722139673105498	0.267179769103903	0.9304	0	0
Leaf469	0.600462129960078	0.720653789004458	0.262374898566405	0.9304	0	0
Leaf48	0.68227316566158	0.779346210995542	0.236208061247467	0.9295	0	0
Leaf49	0.6652935167424	0.777860326894502	0.284433577832111	1	1	0
Leaf5	0.554153996544134	0.690936106983655	0.269956458635704	0.9058	0	0
Leaf50	0.703883627922354	0.804606240713224	0.246809480401094	0.8949	0	0
Leaf51	0.688447583450372	0.794947994056464	0.248779353638689	0.8949	0	0
Leaf53	0.674555143425589	0.780832095096582	0.246713615023474	0.8968	0	0
Leaf58	0.6652935167424	0.763744427934621	0.241201313937119	0.9295	0	0
Leaf61	0.632877823351239	0.765230312035661	0.243326246161115	0.9019	0	0
Leaf62	0.558784809885728	0.690936106983655	0.269331016507385	0.9022	0	0
Leaf64	0.546435974308143	0.679791976225854	0.266453115899825	0.9145	0	0
Leaf67	0.55724120543853	0.690936106983655	0.264429911856696	0.9022	0	0
Leaf68	0.618985383326456	0.75334323922734	0.259933350422968	0.9396	0	0
Leaf69	0.632877823351239	0.736998514115899	0.26215644820296	0.8889	0	0
Leaf7	0.646770263376022	0.760029717682021	0.233989021043001	0.8996	0	0
Leaf70	0.575764458804908	0.698365527488856	0.269572698594781	0.9151	0	0
Leaf72	0.679185956767183	0.796433878157504	0.25725941924646	0.9505	0	0
Leaf75	0.747104552443902	0.849182763744428	0.271367521367521	1	0	1
Leaf76	0.618985383326456	0.738484398216939	0.243031784841076	0.8886	0	0
Leaf78	0.609723756643267	0.733283803863299	0.245217391304348	0.8903	0	0
Leaf8	0.530999929836162	0.668647845468053	0.286898310487727	0.8945	0	0
Leaf82	0.568046436568917	0.692421991084695	0.265754205873966	0.8346	0	0
Leaf83	0.645226658928824	0.75408618127786	0.240863787375415	0.9255	0	0
Leaf84	0.617441778879258	0.737741456166419	0.241959064327485	0.8886	0	0
Leaf85	0.606636547748871	0.728083209509658	0.256209150326797	0.9277	0	0
Leaf86	0.600462129960078	0.728083209509658	0.252968508002065	0.9277	0	0
Leaf87	0.600462129960078	0.722882615156018	0.262052248855373	0.9304	0	0
Leaf88	0.617441778879258	0.739970282317979	0.263910969793323	0.9304	0	0
Leaf89	0.620528987773654	0.741456166419019	0.259895833333333	0.9304	0	0
Leaf9	0.551066787649737	0.688707280832095	0.265692175408426	0.9058	0	0
Leaf90	0.605092943301672	0.733283803863299	0.255633255633256	0.9252	0	0
Leaf91	0.602005734407276	0.727340267459138	0.254153686396677	0.9277	0	0
Leaf92	0.608180152196069	0.738484398216939	0.25441515229076	0.9252	0	0
Leaf93	0.606636547748871	0.728826151560178	0.257412752558384	0.9277	0	0
Leaf94	0.622072592220852	0.742942050520059	0.261848651479445	0.9304	0	0
Leaf99	0.606636547748871	0.728826151560178	0.266648545800489	0.9304	0	0
Root100	0.625159801115248	0.74962852897474	0.247728946722318	0.9278	0	0
Root101	0.603549338854474	0.722139673105498	0.257483443708609	0.8945	0	0
Root102	0.660662703400806	0.781575037147103	0.240127824697558	0.9318	0	0
Root105	0.606636547748871	0.740713224368499	0.25983841542872	0.9279	0	0
Root107	0.657575494506409	0.782317979197623	0.222574508560558	0.8959	0	0
Root11	0.686903979003174	0.786775631500743	0.273008507347254	0.9837	1	0
Root112D2	0.569590041016115	0.684249628528975	0.271521226415094	0.8945	0	0
Root1203	0.659119098953607	0.791976225854383	0.246816392683492	0.9378	0	0
Root1204	0.643683054481626	0.780832095096582	0.23767526006332	0.9396	0	0
Root1212	0.617441778879258	0.7518573551263	0.249876543209877	0.9378	0	0
Root1217	0.622072592220852	0.736255572065379	0.234834123222749	0.8886	0	0
Root122	0.62361619666805	0.75482912332838	0.254700426171973	0.8954	0	0
Root1220	0.64059584558723	0.773402674591382	0.254461011977512	0.9378	0	0
Root1221	0.59891852551288	0.730312035661218	0.231185324553151	0.8845	0	0
Root1237	0.625159801115248	0.736255572065379	0.239371980676329	0.8887	0	0
Root1238	0.645226658928824	0.765230312035661	0.238757533611497	0.8845	0	0
Root123D2	0.558784809885728	0.690936106983655	0.23443408116965	0.9224	0	0
Root1240	0.632877823351239	0.765230312035661	0.256729810568295	0.9396	0	0
Root1252	0.652944681164815	0.787518573551263	0.230384698978483	0.9378	0	0
Root1257	0.620528987773654	0.758543833580981	0.234766613014486	0.8973	0	0
Root127	0.646770263376022	0.784546805349183	0.23021582733813	0.9378	0	0
Root1272	0.564959227674521	0.687221396731055	0.236512400920481	0.8887	0	0
Root1277	0.554153996544134	0.693164933135215	0.236862147753237	0.9302	0	0
Root1279	0.523281907600171	0.655274888558692	0.279644895370957	0.9314	0	0
Root1280	0.554153996544134	0.670876671619614	0.244252096294293	0.9154	0	0
Root1290	0.554153996544134	0.693164933135215	0.236681887366819	0.9302	0	0
Root1293	0.57422085435771	0.692421991084695	0.272514619883041	0.9018	0	0
