Row	p_EC	sensitivity	precision	relation	genus	species
Leaf335	0.500127840892199	0.581723625557207	0.556899004267425	0.8945	0	0
Leaf336	0.509389467575388	0.589153046062407	0.553384508025122	0.8984	0	0
Leaf337	0.523281907600171	0.613670133729569	0.519496855345912	0.885	0	0
Leaf339	0.484691796420217	0.587667161961367	0.487068965517241	0.8973	0	0
Leaf34	0.492409818656208	0.593610698365527	0.501569365976146	0.9012	0	0
Leaf341	0.512476676469784	0.607726597325409	0.479484173505276	0.9378	0	0
Leaf343	0.481604587525821	0.582466567607727	0.496516782773908	0.9012	0	0
Leaf344	0.504758654233793	0.594353640416048	0.519143413367943	0.93	0	0
Leaf347	0.495497027550604	0.583209509658247	0.518494055482166	0.89	0	0
Leaf351	0.476973774184226	0.557206537890045	0.553914327917282	0.89	0	0
Leaf354	0.503215049786595	0.590638930163447	0.518590998043053	0.8973	0	0
Leaf357	0.480060983078623	0.578751857355126	0.493350221659278	0.8993	0	0
Leaf359	0.42449122297949	0.50594353640416	0.522239263803681	0.8307	0	0
Leaf361	0.517107489811378	0.608469539375929	0.479789103690685	0.9198	0	0
Leaf363	0.466168543053839	0.555720653789004	0.509189925119129	0.9314	0	0
Leaf369	0.500127840892199	0.588410104011887	0.502219403931516	0.8907	0	0
Leaf371	0.510933072022586	0.594353640416048	0.494132180358246	0.9378	0	0
Leaf38	0.495497027550604	0.595839524517088	0.502191609267376	0.9012	0	0
Leaf380	0.500127840892199	0.589895988112927	0.503487634749524	0.8936	0	0
Leaf383	0.507845863128189	0.604754829123328	0.482513337285122	0.9378	0	0
Leaf384	0.500127840892199	0.586924219910847	0.501587301587302	0.9378	0	0
Leaf386	0.538717952072152	0.62852897473997	0.471571906354515	0.9396	0	0
Leaf391	0.529456325388963	0.62109955423477	0.469926925238898	0.9396	0	0
Leaf394	0.455363311923452	0.539375928677563	0.500344589937974	0.8331	0	0
Leaf395	0.523281907600171	0.609955423476969	0.521601016518424	0.8814	0	0
Leaf396	0.554153996544134	0.636701337295691	0.479574706211528	0.9224	0	0
Leaf399	0.472342960842632	0.566864784546805	0.519047619047619	0.9304	0	0
Leaf400	0.514020280916982	0.606983655274889	0.471709006928406	0.8903	0	0
Leaf404	0.447645289687462	0.529717682020802	0.50317572335921	0.8331	0	0
Leaf405	0.481604587525821	0.560178306092125	0.506040268456376	0.8331	0	0
Leaf406	0.520194698705775	0.612184249628529	0.532299741602067	1	1	0
Leaf407	0.481604587525821	0.560921248142645	0.512907608695652	0.9058	0	0
Leaf41	0.506302258680991	0.578008915304606	0.538035961272476	0.8561	0	0
Leaf412	0.475430169737028	0.567607726597325	0.531293463143255	0.8973	0	0
Leaf414	0.421404014085093	0.513372956909361	0.5282874617737	0.9064	0	0
Leaf415	0.478517378631425	0.573551263001486	0.520215633423181	0.8945	0	0
Leaf416	0.450732498581858	0.546805349182764	0.50828729281768	0.9064	0	0
Leaf42	0.472342960842632	0.555720653789004	0.510928961748634	0.9058	0	0
Leaf420	0.493953423103406	0.592124814264487	0.503792667509482	0.9186	0	0
Leaf427	0.520194698705775	0.613670133729569	0.491666666666667	0.9278	0	0
Leaf434	0.509389467575388	0.597325408618128	0.475458308693081	0.9295	0	0
Leaf436	0.501671445339397	0.589895988112927	0.566333808844508	0.89	0	0
Leaf44	0.467712147501038	0.549777117384844	0.563165905631659	0.8945	0	0
Leaf443	0.507845863128189	0.592867756315007	0.51252408477842	0.9357	0	0
Leaf446	0.497040631997802	0.580237741456166	0.55945558739255	0.893	0	0
Leaf453	0.524825512047369	0.608469539375929	0.490419161676647	0.9396	0	0
Leaf454	0.538717952072152	0.62481426448737	0.493255131964809	0.9314	0	0
Leaf456	0.487779005314613	0.584695393759287	0.484009840098401	0.9252	0	0
Leaf459	0.426034827426688	0.511887072808321	0.525553012967201	0.9064	0	0
Leaf460	0.523281907600171	0.615156017830609	0.485345838218054	0.9278	0	0
Leaf465	0.495497027550604	0.595096582466568	0.484573502722323	0.9304	0	0
Leaf466	0.475430169737028	0.569093610698366	0.51652056641942	0.9304	0	0
Leaf469	0.492409818656208	0.589895988112927	0.49439601494396	0.9304	0	0
Leaf48	0.510933072022586	0.598811292719168	0.47162083089526	0.9295	0	0
