Row	p_EC	sensitivity	precision	relation	genus	species
Leaf216	0.523281907600171	0.592124814264487	0.53489932885906	0.8561	0	0
Leaf22	0.514020280916982	0.601040118870728	0.535761589403974	0.9022	0	0
Leaf220	0.514020280916982	0.609955423476969	0.499088145896657	0.8903	0	0
Leaf222	0.538717952072152	0.62778603268945	0.52	0.8898	0	0
Leaf225	0.551066787649737	0.640416047548291	0.530461538461538	0.8996	0	0
Leaf226	0.518651094258576	0.608469539375929	0.531473069435431	0.9012	0	0
Leaf23	0.498584236445	0.581723625557207	0.534836065573771	0.9058	0	0
Leaf230	0.509389467575388	0.599554234769688	0.527450980392157	0.9005	0	0
Leaf231	0.517107489811378	0.601040118870728	0.539693128752502	0.9016	0	0
Leaf233	0.566502832121719	0.653046062407132	0.523525908278737	0.8973	0	0
Leaf234	0.497040631997802	0.586924219910847	0.519053876478318	0.885	0	0
Leaf24	0.509389467575388	0.598068350668648	0.535239361702128	0.9058	0	0
Leaf242	0.514020280916982	0.605497771173848	0.529908972691808	0.9005	0	0
Leaf244	0.512476676469784	0.603268945022288	0.534562211981567	0.8945	0	0
Leaf245	0.493953423103406	0.588410104011887	0.545079146593255	0.8928	0	0
Leaf247	0.554153996544134	0.644130757800892	0.527372262773723	0.8996	0	0
Leaf25	0.489322609761812	0.574294205052006	0.521592442645074	0.9058	0	0
Leaf254	0.472342960842632	0.564635958395245	0.53072625698324	0.8945	0	0
Leaf257	0.51556388536418	0.596582466567608	0.532140490390987	0.9016	0	0
Leaf258	0.552610392096936	0.640416047548291	0.531442663378545	0.8996	0	0
Leaf26	0.51556388536418	0.600297176820208	0.513994910941476	0.9133	0	0
Leaf261	0.486235400867415	0.578751857355126	0.518987341772152	0.89	0	0
Leaf262	0.563415623227323	0.647845468053492	0.508751458576429	0.9396	0	0
Leaf263	0.466168543053839	0.561664190193165	0.525364836692147	0.8945	0	0
Leaf264	0.507845863128189	0.598811292719168	0.514358647096362	0.9018	0	0
