Row	p_EC	sensitivity	precision	relation	genus	species
Root483D1	1.65398535476812	0.842105263157895	0.178272980501393	0.9722	1	0
Root483D2	1.61055466711556	0.826480263157895	0.178507992895204	0.97	0	0
Root485	1.44045114047639	0.745888157894737	0.176253400699572	0.865	0	0
Root487D2Y	1.53455096372359	0.796875	0.174909747292419	0.9473	0	0
Root491	1.60693544314452	0.824835526315789	0.180525557955364	0.97	0	0
Root494	1.43683191650534	0.764802631578947	0.198973042362003	0.8942	0	0
Root495	1.47302415621581	0.763157894736842	0.183326748320822	0.875	0	0
Root50	1.52007406783941	0.785361842105263	0.166783094655955	0.922	0	0
Root52	1.45130881238953	0.772203947368421	0.194692100352478	0.9036	0	0
Root53	1.38254355693965	0.716282894736842	0.204556129638328	0.8736	0	0
Root55	1.59969699520242	0.826480263157895	0.164619164619165	0.8832	0	0
Root552	1.55264708357882	0.810032894736842	0.195825049701789	0.9558	0	0
Root553	1.3861627809107	0.726973684210526	0.180925092099877	0.8736	0	0
Root554	1.60331621917347	0.820723684210526	0.17293363368567	0.9613	0	0
Root558	1.61417389108661	0.833059210526316	0.171957222882363	0.9682	0	0
Root559	1.46940493224476	0.778782894736842	0.205869565217391	0.8942	0	0
Root561	1.46578570827371	0.765625	0.182263116679718	0.8986	0	0
Root562	1.62503156299975	0.834703947368421	0.182160804020101	0.9131	0	0
Root563	1.48750105209999	0.768092105263158	0.17226115824419	0.8781	0	0
Root564	1.57074320343405	0.810855263157895	0.190017344382347	0.97	0	0
Root565	1.5743624274051	0.816611842105263	0.164077990746861	0.8866	0	0
Root568	1.55988553152092	0.801809210526316	0.181699590011182	0.8739	0	0
Root569	1.61779311505765	0.833059210526316	0.177439131196357	0.9131	0	0
Root60	1.41873579665011	0.747532894736842	0.176573426573427	0.8855	0	0
Root604	1.46940493224476	0.780427631578947	0.188667992047714	0.8937	0	0
Root608	1.36806666105547	0.729440789473684	0.193583587952859	0.9553	0	0
Root61	1.47302415621581	0.768092105263158	0.171691176470588	0.8736	0	0
Root614	1.5273125157815	0.787006578947368	0.165056916177992	0.875	0	0
Root627	1.45854726033162	0.764802631578947	0.179156231939896	0.8986	0	0
Root63	1.61055466711556	0.824835526315789	0.160608486789432	0.8832	0	0
Root630	1.50197794798418	0.780427631578947	0.186995073891626	0.8982	0	0
Root635	1.46216648430267	0.763980263157895	0.210705375368564	0.9484	0	0
