M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24	M_25	M_26	M_27	M_28	M_29	M_30	M_31	M_32	M_33	M_34	M_35	M_36	M_37	M_38	M_39	M_40	M_41	M_42	M_43	M_44	M_45	M_46	M_47	M_48	M_49	M_50	M_51	M_52	M_53	M_54	M_55	M_56	M_57	M_58	M_59	M_60	M_61	M_62	M_63	M_64	M_65	M_66	M_67	M_68	M_69	M_70	M_71	M_72	M_73	M_74	M_75	M_76	M_77	M_78	M_79	M_80	M_81	M_82	M_83	M_84	M_85	M_86	M_87
2.80999999999787	2.80999999999957	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999955	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.80999999999891	2.81000000000155	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	59.9017389411415	2.80999999999979	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.81	2.81	2.80999999999957	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.80999999999984	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	79.1417000246873	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.8099999999975	2.80999999998978	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	64.3181010772733
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000063	208.07676523453	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999946	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999956	2.81	2.8099999999975	2.81	2.81	2.81	2.81	194.766760313432	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81000000000191	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	177.827701889907	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000048	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	161.420042211965	2.80999999999993	2.81	2.81	2.81	2.80999999938309	2.8099999999975	2.81	2.80999999979989	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	119.245484261997	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	157.356071312406	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81000000000155	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	45.24752497391	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999998978	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999998732	2.80999999999228	2.81	2.80999999999993	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999912	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.80999999979197	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	177.827701889907	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	62.4613467250612	2.81	2.80999999948729	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999926	2.81	2.8099999999975	2.81	2.80999999958781	2.8099999999975	242.460602416349	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999912	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.80999999999228	2.80999999999787	2.81	2.80999999959036	2.81000000002219	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975
2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000048	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999984	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	189.556835952405	2.8099999999975	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.80999999998671	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999984	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81000000021216	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.80999999999891	2.8099999999946	2.81	2.81	228.743450850138	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	212.029119447804	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.80999999969343	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	208.07676523453	2.81	2.80999999999787	2.81	2.80999999999972	2.81	2.81	2.81	2.8099999999975	2.81000000002219	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999938196	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999933	2.81	2.80999999999891	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	86.121799918437	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81000000001403	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999891	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999952	2.80999999999787	2.81	129.600565275133	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999958781	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.81	162.104944353575	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975
2.8099999999975	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81000000000048	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	112.968943149162	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999989	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000002219	2.8099999999946	2.81	2.81	2.80999999999998	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	158.276617621479	2.81	2.81	2.81	2.81	2.81000000002219	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999949	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999926	2.80999999999787	2.81	2.81	2.81000000002219	2.81	2.80999999999787	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999842	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	119.561505894627	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.80999999999228	2.81	2.80999999999228	2.80999999999787	2.81	2.81	2.81000000002219	2.81	2.81	2.81	2.8099999999975	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999888	2.81	2.81	2.80999999999912	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	181.563348497971	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.80999999767431	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999912	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	79.1417000246873	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.80999999999228	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999955	2.80999999999787	2.81	2.81	2.81	2.81000000002284	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999953	2.8099999999975	2.81	2.81	2.81	2.81	2.81	194.769520473016	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.80999999999989
2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999946	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999926	2.81	2.8099999999975	2.80999999999787	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	112.968943149162	2.81	2.81	2.80999999999979	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.80999999999952	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81000000001531	2.8099999999946	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	155.898812932412	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	89.5869313943707	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	166.077202681986	78.9718130129015	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81
2.80999999999787	2.81	2.80999999999787	2.80999999999787	2.8099999999975	158.443836113415	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000001531	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999979423	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999888	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	81.9852148118792	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	62.3196292099364	2.80999999999787	2.81	2.80999999979649	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999797	2.81	2.81	2.80999999999912	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999228	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.8099999999946	2.81	2.81	162.408364351957	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.80999999999787	2.81	2.80999999999787	2.81	2.81000000000559	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	189.556835952405	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999989	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.8100000000302	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.8099999999975	59.9017389411415	2.80999999999797	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	83.3215119972331	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8100000000302	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81
175.494131681944	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999912	2.81	2.80999999999955	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	159.731260277472	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999984	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.80999999999787	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	112.968943149162	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000036	2.81	2.80999999998978	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81000000002219	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81000000002219	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	165.646722636292	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.80999999999228	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.81	2.8099999999975	227.878730019271	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000020311	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	121.658995702221	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81000000000041	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.8100000000302	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	170.11280192603	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999888	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	236.239465248245	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.8099999999975	119.561505894628	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999998978	2.81	2.81	189.556835952405	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81000000001531	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999957	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81000000002219	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	117.429331538476	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999989	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	81.3250066926266	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975
